,star_id,id,observation_id,ra,dec,instrument,counts,iodine_in,bjd,obs_type
279,HD 135694,1425581,j415.490,15.191464,71.84075,HIRES,250080,t,2459378.87513213,RV
280,HD 135694,1425762,cnf.490,15.191464,71.84075,APF,541000000,t,2459379.76405851,RV
281,HD 135694,1425723,j416.64,15.191464,71.84075,HIRES,215684,t,2459381.96139471,RV
282,HD 135694,1425880,j416.279,15.191464,71.84075,HIRES,250288,t,2459383.96904846,RV
283,HD 135694,1425947,j416.490,15.191464,71.84075,HIRES,130816,t,2459384.90018578,RV
284,HD 135694,1426054,j416.681,15.191464,71.84075,HIRES,250644,t,2459385.82920536,RV
285,HD 135694,1426012,cnl.399,15.191464,71.84075,APF,354000000,t,2459385.90834751,RV
286,HD 135694,1426109,j416.881,15.191464,71.84075,HIRES,250328,t,2459386.82617577,RV
287,HD 135694,1426411,cnq.500,15.191464,71.84075,APF,260000000,t,2459390.91090852,RV
288,HD 135694,1426727,cnx.301,15.191464,71.84075,APF,332000000,t,2459397.88910352,RV
289,HD 135694,1426861,j419.91,15.191464,71.84075,HIRES,250132,t,2459399.85426657,RV
290,HD 135694,1427036,j420.65,15.191464,71.84075,HIRES,251012,t,2459404.96653663,RV
291,HD 135694,1427099,cof.092,15.191464,71.84075,APF,385000000,t,2459405.81720652,RV
292,HD 135694,1427068,j420.266,15.191464,71.84075,HIRES,228424,t,2459405.97491298,RV
293,HD 135694,1427294,j420.761,15.191464,71.84075,HIRES,250608,t,2459408.95240695,RV
294,HD 135694,1427491,col.695,15.191464,71.84075,APF,434000000,t,2459411.82010152,RV
295,HD 135694,1427713,j421.561,15.191464,71.84075,HIRES,167880,t,2459414.96148955,RV
296,HD 135694,1427772,j421.701,15.191464,71.84075,HIRES,250248,t,2459415.8309943,RV
297,HD 135694,1427842,coq.094,15.191464,71.84075,APF,249000000,t,2459416.84533552,RV
298,HD 135694,1428240,coy.096,15.191464,71.84075,APF,126000000,t,2459424.83804552,RV
299,HD 135694,1428918,j426.678,15.191464,71.84075,HIRES,60112,t,2459446.8711269,RV
300,HD 135694,1430437,j429.966,15.191464,71.84075,HIRES,60596,t,2459476.7111735,RV
301,HD 135694,1430808,j431.567,15.191464,71.84075,HIRES,60052,t,2459484.70987262,RV
302,HD 135694,1431236,crw.611,15.191464,71.84075,APF,252000000,t,2459500.98888945,RV
303,HD 135694,1431712,j438.69,15.191464,71.84075,HIRES,133268,t,2459513.70207868,RV
304,HD 135694,1431922,csn.830,15.191464,71.84075,APF,180000000,t,2459517.97585742,RV
305,HD 135694,1432116,csu.619,15.191464,71.84075,APF,457000000,t,2459524.9944794,RV
306,HD 135694,1432394,ctb.117,15.191464,71.84075,APF,240000000,t,2459531.90067139,RV
307,HD 135694,1432712,ctj.514,15.191464,71.84075,APF,192000000,t,2459539.96347937,RV
308,HD 135694,1433535,ctr.116,15.191464,71.84075,APF,281000000,t,2459547.85767936,RV
309,HD 135694,1433832,ctw.713,15.191464,71.84075,APF,201000000,t,2459552.84179934,RV
310,HD 135694,1433945,cud.526,15.191464,71.84075,APF,525000000,t,2459559.82290733,RV
311,HD 135694,1434144,cul.620,15.191464,71.84075,APF,217000000,t,2459568.0919613,RV
312,HD 135694,1434230,cum.158,15.191464,71.84075,APF,470000000,t,2459569.0875853,RV
313,HD 135694,1434420,cvd.620,15.191464,71.84075,APF,379000000,t,2459586.09951225,RV
314,HD 135694,1434806,j447.243,15.191464,71.84075,HIRES,60508,t,2459593.15236817,RV
315,HD 135694,1434904,cvm.303,15.191464,71.84075,APF,160000000,t,2459594.78540923,RV
316,HD 135694,1435500,cvq.529,15.191464,71.84075,APF,541000000,t,2459599.05986721,RV
317,HD 135694,1435310,cvw.094,15.191464,71.84075,APF,364000000,t,2459604.72259219,RV
318,HD 135694,1435537,cvz.113,15.191464,71.84075,APF,125000000,t,2459608.00615818,RV
319,HD 135694,1435775,cwh.294,15.191464,71.84075,APF,161000000,t,2459615.80602016,RV
320,HD 135694,1435941,cwm.792,15.191464,71.84075,APF,532000000,t,2459620.82901414,RV
321,HD 135694,1436318,cwu.126,15.191464,71.84075,APF,320000000,t,2459629.07945311,RV
322,HD 135694,1436388,cww.715,15.191464,71.84075,APF,316000000,t,2459631.0283571,RV
323,HD 135694,1436458,j452.141,15.191464,71.84075,HIRES,250564,t,2459632.08081833,RV
324,HD 135694,1436558,j452.334,15.191464,71.84075,HIRES,250396,t,2459633.07913532,RV
325,HD 135694,1436644,cxc.138,15.191464,71.84075,APF,296000000,t,2459637.05580008,RV
326,HD 135694,1441903,cxm.121,15.191464,71.84075,APF,251000000,t,2459646.98357904,RV
327,HD 135694,1450324,cxu.296,15.191464,71.84075,APF,522000000,t,2459654.98305801,RV
328,HD 135694,1450369,j454.118,15.191464,71.84075,HIRES,250584,t,2459655.0156049,RV
329,HD 135694,1456748,j456.115,15.191464,71.84075,HIRES,250260,t,2459661.06236111,RV
330,HD 135694,1457830,cyb.093,15.191464,71.84075,APF,277000000,t,2459661.88010198,RV
331,HD 135694,1457869,j456.289,15.191464,71.84075,HIRES,250624,t,2459662.06154619,RV
332,HD 135694,1464240,cyi.427,15.191464,71.84075,APF,206000000,t,2459668.97831694,RV
333,HD 135694,1465299,cyj.694,15.191464,71.84075,APF,209000000,t,2459669.90037094,RV
334,HD 135694,1469648,cyo.031,15.191464,71.84075,APF,500000000,t,2459674.91298892,RV
335,HD 135694,1477225,j458.412,15.191464,71.84075,HIRES,250576,t,2459681.9111334,RV
336,HD 135694,1482549,cza.382,15.191464,71.84075,APF,347000000,t,2459686.87463986,RV
337,HD 135694,1485785,j459.98,15.191464,71.84075,HIRES,250648,t,2459690.13836975,RV
338,HD 135694,1486895,j459.296,15.191464,71.84075,HIRES,250108,t,2459691.13695629,RV
339,HD 135694,1490107,czh.291,15.191464,71.84075,APF,532000000,t,2459693.83727082,RV
340,HD 135694,1496673,czn.688,15.191464,71.84075,APF,223000000,t,2459699.80319579,RV
341,HD 135694,1502083,czs.689,15.191464,71.84075,APF,293000000,t,2459704.81989476,RV
342,HD 135694,1507759,czz.490,15.191464,71.84075,APF,526000000,t,2459711.80569572,RV
343,HD 135694,1507794,j464.112,15.191464,71.84075,HIRES,250788,t,2459711.90281181,RV
344,HD 135694,1512735,dae.688,15.191464,71.84075,APF,229000000,t,2459716.81402569,RV
345,HD 135694,1540178,daj.089,15.191464,71.84075,APF,258000000,t,2459721.83728567,RV
346,HD 135694,1540179,dao.287,15.191464,71.84075,APF,183000000,t,2459726.84149764,RV
347,HD 135694,1540180,dau.587,15.191464,71.84075,APF,293000000,t,2459732.7688026,RV
348,HD 135694,1543898,daz.687,15.191464,71.84075,APF,263000000,t,2459737.77234957,RV
349,HD 135694,1545143,j469.291,15.191464,71.84075,HIRES,250416,t,2459738.92216031,RV
350,HD 135694,1545349,j469.673,15.191464,71.84075,HIRES,250808,t,2459740.78724463,RV
351,HD 135694,1545529,dbe.049,15.191464,71.84075,APF,459000000,t,2459742.83125954,RV
352,HD 135694,1545909,dbl.696,15.191464,71.84075,APF,277000000,t,2459749.92221549,RV
353,HD 135694,1546496,dbu.313,15.191464,71.84075,APF,375000000,t,2459758.96053043,RV
354,HD 135694,1546470,dca.690,15.191464,71.84075,APF,267000000,t,2459764.76758139,RV
355,HD 135694,1546371,j475.63,15.191464,71.84075,HIRES,250304,t,2459765.95046749,RV
356,HD 135694,1676088,dcf.500,15.191464,71.84075,APF,192000000,t,2459769.84633235,RV
357,HD 135694,1546621,j476.267,15.191464,71.84075,HIRES,250312,t,2459769.96559021,RV
358,HD 135694,1546817,dci.605,15.191464,71.84075,APF,177000000,t,2459772.96222533,RV
359,HD 135694,1546985,dcm.606,15.191464,71.84075,APF,389000000,t,2459776.9645583,RV
360,HD 135694,1547191,dcr.716,15.191464,71.84075,APF,309000000,t,2459781.93312527,RV
361,HD 135694,1549712,dcv.101,15.191464,71.84075,APF,180000000,t,2459785.92150224,RV
362,HD 135694,1556396,dda.392,15.191464,71.84075,APF,216000000,t,2459790.8541622,RV
363,HD 135694,1559214,j481.470,15.191464,71.84075,HIRES,250160,t,2459792.74457833,RV
364,HD 135694,1587129,ddy.305,15.191464,71.84075,APF,249000000,t,2459814.85518602,RV
365,HD 135694,1604229,j487.70,15.191464,71.84075,HIRES,60464,t,2459826.76438686,RV
366,HD 135694,1628354,dfe.830,15.191464,71.84075,APF,541000000,t,2459847.03396277,RV
367,HD 135694,1631941,dft.122,15.191464,71.84075,APF,541000000,t,2459862.00227665,RV
368,HD 135694,1638044,dgf.733,15.191464,71.84075,APF,540000000,t,2459874.03521755,RV
369,HD 135694,1676211,dhh.131,15.191464,71.84075,APF,391000000,t,2459902.01524332,RV
370,HD 135694,1740697,dim.423,15.191464,71.84075,APF,176000000,t,2459933.08335404,RV
371,HD 135694,1786834,djw.319,15.191464,71.84075,APF,541000000,t,2459969.04075371,RV
372,HD 135694,1802881,dkd.414,15.191464,71.84075,APF,499000000,t,2459976.08443565,RV
373,HD 135694,2051693,j509.95,15.191464,71.84075,HIRES,60176,t,2460066.92554098,RV
374,HD 146757,1412197,j382.179,16.232589,63.533333,HIRES,60072,t,2459067.83157781,RV
375,HD 146757,1413697,j385.468,16.232589,63.533333,HIRES,202704,t,2459088.73488107,RV
376,HD 146757,1413698,j385.1285,16.232589,63.533333,HIRES,250620,t,2459092.81525113,RV
377,HD 146757,1418439,j389.668,16.232589,63.533333,HIRES,250540,t,2459117.70707323,RV
378,HD 146757,1418687,j389.1266,16.232589,63.533333,HIRES,250200,t,2459120.71380024,RV
380,HD 146757,1418859,j389.1672,16.232589,63.533333,HIRES,250724,t,2459122.73346729,RV
381,HD 146757,1419284,j391.466,16.232589,63.533333,HIRES,250124,t,2459153.70083488,RV
382,HD 146757,1422404,j401.218,16.232589,63.533333,HIRES,250292,t,2459268.16796293,RV
383,HD 146757,1422937,j404.189,16.232589,63.533333,HIRES,60456,t,2459297.16369228,RV
384,HD 146757,1422981,j405.76,16.232589,63.533333,HIRES,250568,t,2459299.98696771,RV
385,HD 146757,1423084,ckf.705,16.232589,63.533333,APF,33300000,t,2459301.94819244,RV
386,HD 146757,1423224,cks.046,16.232589,63.533333,APF,33500000,t,2459315.03571555,RV
387,HD 146757,1423366,ckx.297,16.232589,63.533333,APF,33300000,t,2459319.83663359,RV
388,HD 146757,1423429,cla.109,16.232589,63.533333,APF,33400000,t,2459323.01925862,RV
389,HD 146757,1423558,clg.514,16.232589,63.533333,APF,33300000,t,2459328.97494567,RV
390,HD 146757,1423611,clk.502,16.232589,63.533333,APF,33900000,t,2459332.8728907,RV
391,HD 146757,1423736,clo.611,16.232589,63.533333,APF,33400000,t,2459336.96019273,RV
392,HD 146757,1423864,clt.700,16.232589,63.533333,APF,33500000,t,2459342.00270877,RV
393,HD 146757,1423968,clx.645,16.232589,63.533333,APF,33500000,t,2459346.00275781,RV
394,HD 146757,1424418,j410.70,16.232589,63.533333,HIRES,250332,t,2459358.89072716,RV
395,HD 146757,1424988,j413.518,16.232589,63.533333,HIRES,-1,t,2459367.96411012,RV
396,HD 146757,1425100,j413.698,16.232589,63.533333,HIRES,-1,t,2459368.78139823,RV
397,HD 146757,1425466,j415.112,16.232589,63.533333,HIRES,250500,t,2459377.06169569,RV
398,HD 146757,1425655,j415.683,16.232589,63.533333,HIRES,250476,t,2459379.89240465,RV
399,HD 146757,1425726,j416.65,16.232589,63.533333,HIRES,235404,t,2459381.96914767,RV
400,HD 146757,1425950,j416.491,16.232589,63.533333,HIRES,250044,t,2459384.90895183,RV
401,HD 146757,1426058,j416.685,16.232589,63.533333,HIRES,250288,t,2459385.86367831,RV
402,HD 146757,1426181,j416.1087,16.232589,63.533333,HIRES,224812,t,2459387.88164911,RV
403,HD 146757,1426273,j416.1298,16.232589,63.533333,HIRES,250640,t,2459389.02975174,RV
404,HD 146757,1426636,j417.101,16.232589,63.533333,HIRES,250236,t,2459395.88917856,RV
405,HD 146757,1426864,j419.94,16.232589,63.533333,HIRES,250660,t,2459399.87783964,RV
406,HD 146757,1427005,coe.795,16.232589,63.533333,APF,139000000,t,2459404.85595125,RV
407,HD 146757,1427037,j420.67,16.232589,63.533333,HIRES,250264,t,2459404.9830554,RV
408,HD 146757,1427266,j420.580,16.232589,63.533333,HIRES,250036,t,2459407.88484111,RV
409,HD 146757,1427553,j421.73,16.232589,63.533333,HIRES,174796,t,2459411.78682939,RV
410,HD 146757,1427607,j421.275,16.232589,63.533333,HIRES,250460,t,2459412.95951712,RV
411,HD 146757,1427625,con.308,16.232589,63.533333,APF,108000000,t,2459414.00397732,RV
412,HD 146757,1427714,j421.562,16.232589,63.533333,HIRES,173760,t,2459414.96898317,RV
413,HD 146757,1428065,cot.700,16.232589,63.533333,APF,120000000,t,2459419.92167436,RV
414,HD 146757,1428138,j421.1385,16.232589,63.533333,HIRES,223592,t,2459420.84347639,RV
415,HD 146757,1428346,cpb.699,16.232589,63.533333,APF,167000000,t,2459427.88689142,RV
416,HD 146757,1428584,j424.82,16.232589,63.533333,HIRES,250304,t,2459435.81287318,RV
417,HD 146757,1428757,j425.169,16.232589,63.533333,HIRES,250236,t,2459441.88150887,RV
418,HD 146757,1428921,j426.681,16.232589,63.533333,HIRES,100264,t,2459446.89256059,RV
419,HD 146757,1429195,j427.476,16.232589,63.533333,HIRES,250176,t,2459450.81571293,RV
420,HD 146757,1429313,j427.876,16.232589,63.533333,HIRES,250312,t,2459452.80511443,RV
421,HD 146757,1429411,j428.74,16.232589,63.533333,HIRES,250304,t,2459455.73803977,RV
422,HD 146757,1430177,cqn.410,16.232589,63.533333,APF,244000000,t,2459465.87069868,RV
423,HD 146757,1429851,cqo.703,16.232589,63.533333,APF,150000000,t,2459466.81284669,RV
424,HD 146757,1429924,cqq.302,16.232589,63.533333,APF,169000000,t,2459468.8318187,RV
425,HD 146757,1429799,j429.69,16.232589,63.533333,HIRES,250256,t,2459469.73081877,RV
426,HD 146757,1429772,cqr.600,16.232589,63.533333,APF,149000000,t,2459469.79923271,RV
427,HD 146757,1429968,j429.171,16.232589,63.533333,HIRES,250268,t,2459470.72543269,RV
428,HD 146757,1429834,cqs.106,16.232589,63.533333,APF,106000000,t,2459470.84226071,RV
429,HD 146757,1430036,j429.265,16.232589,63.533333,HIRES,250072,t,2459471.71760495,RV
430,HD 146757,1430237,cqu.705,16.232589,63.533333,APF,248000000,t,2459472.82688373,RV
431,HD 146757,1430407,j429.865,16.232589,63.533333,HIRES,250416,t,2459475.71567217,RV
432,HD 146757,1430439,j429.967,16.232589,63.533333,HIRES,250500,t,2459476.71457005,RV
433,HD 146757,1430936,j432.72,16.232589,63.533333,HIRES,250004,t,2459489.74801107,RV
434,HD 146757,1431142,j433.71,16.232589,63.533333,HIRES,174404,t,2459497.71033323,RV
435,HD 146757,1431214,j433.130,16.232589,63.533333,HIRES,250400,t,2459498.70975952,RV
436,HD 146757,1431353,j434.68,16.232589,63.533333,HIRES,250536,t,2459502.76447129,RV
437,HD 146757,1431405,j434.272,16.232589,63.533333,HIRES,240032,t,2459503.75799719,RV
438,HD 146757,1431499,j435.74,16.232589,63.533333,HIRES,250260,t,2459506.70190848,RV
439,HD 146757,1431541,j436.74,16.232589,63.533333,HIRES,250308,t,2459508.70656619,RV
440,HD 146757,1431716,j438.70,16.232589,63.533333,HIRES,242604,t,2459513.71078031,RV
441,HD 146757,1431872,j439.68,16.232589,63.533333,HIRES,250356,t,2459516.69755903,RV
442,HD 146757,1432186,csw.134,16.232589,63.533333,APF,478000000,t,2459527.06010808,RV
443,HD 146757,1432860,ctl.121,16.232589,63.533333,APF,541000000,t,2459542.02343217,RV
444,HD 146757,1433075,ctn.622,16.232589,63.533333,APF,351000000,t,2459544.02430018,RV
445,HD 146757,1433542,ctr.124,16.232589,63.533333,APF,326000000,t,2459548.0048342,RV
446,HD 146757,1433722,ctu.123,16.232589,63.533333,APF,222000000,t,2459551.00152122,RV
447,HD 146757,1433861,ctx.082,16.232589,63.533333,APF,498000000,t,2459553.58281923,RV
448,HD 146757,1434602,cvi.103,16.232589,63.533333,APF,351000000,t,2459590.88885744,RV
449,HD 146757,1434691,cvj.432,16.232589,63.533333,APF,233000000,t,2459592.05642645,RV
450,HD 146757,1434811,j447.246,16.232589,63.533333,HIRES,222404,t,2459593.16905123,RV
451,HD 146757,1434863,cvl.093,16.232589,63.533333,APF,540000000,t,2459593.99082646,RV
452,HD 146757,1434913,cvm.325,16.232589,63.533333,APF,149000000,t,2459595.05117047,RV
453,HD 146757,1434962,cvn.619,16.232589,63.533333,APF,11500000,t,2459596.06767047,RV
454,HD 146757,1435007,cvo.096,16.232589,63.533333,APF,161000000,t,2459597.04869548,RV
455,HD 146757,1435459,cvp.305,16.232589,63.533333,APF,204000000,t,2459597.98118948,RV
456,HD 146757,1435508,cvq.528,16.232589,63.533333,APF,541000000,t,2459599.03863949,RV
457,HD 146757,1435075,cvr.795,16.232589,63.533333,APF,273000000,t,2459600.06011549,RV
458,HD 146757,1435133,cvs.119,16.232589,63.533333,APF,80400000,t,2459600.8631395,RV
459,HD 146757,1435158,cvu.605,16.232589,63.533333,APF,257000000,t,2459603.01585051,RV
460,HD 146757,1435316,cvw.104,16.232589,63.533333,APF,541000000,t,2459604.94190252,RV
461,HD 146757,1435362,cvx.416,16.232589,63.533333,APF,540000000,t,2459606.03568252,RV
462,HD 146757,1435416,cvy.709,16.232589,63.533333,APF,441000000,t,2459606.83920353,RV
463,HD 146757,1435544,cvz.099,16.232589,63.533333,APF,280000000,t,2459607.84336353,RV
464,HD 146757,1435623,cwb.608,16.232589,63.533333,APF,182000000,t,2459610.02364154,RV
465,HD 146757,1435667,cwc.114,16.232589,63.533333,APF,103000000,t,2459611.01427155,RV
466,HD 146757,1435844,cwj.100,16.232589,63.533333,APF,261000000,t,2459617.89484958,RV
467,HD 146757,1435876,cwk.400,16.232589,63.533333,APF,310000000,t,2459618.88626359,RV
468,HD 146757,1436018,j450.83,16.232589,63.533333,HIRES,250148,t,2459622.07939732,RV
469,HD 146757,1436099,cwp.716,16.232589,63.533333,APF,239000000,t,2459624.06743161,RV
470,HD 146757,1436124,cwq.104,16.232589,63.533333,APF,263000000,t,2459625.04347462,RV
471,HD 146757,1436165,j451.147,16.232589,63.533333,HIRES,250120,t,2459626.11523512,RV
472,HD 146757,1436394,cww.716,16.232589,63.533333,APF,229000000,t,2459631.04930665,RV
473,HD 146757,1436462,j452.136,16.232589,63.533333,HIRES,250552,t,2459632.05861153,RV
474,HD 146757,1436680,cxe.596,16.232589,63.533333,APF,425000000,t,2459638.93477468,RV
475,HD 146757,1688777,cxf.814,16.232589,63.533333,APF,268000000,t,2459639.91485169,RV
476,HD 146757,1436707,cxg.244,16.232589,63.533333,APF,332000000,t,2459641.01241869,RV
477,HD 146757,1436753,cxh.623,16.232589,63.533333,APF,97400000,t,2459642.0427727,RV
478,HD 146757,1441908,cxm.122,16.232589,63.533333,APF,254000000,t,2459647.00694772,RV
479,HD 146757,1444002,cxo.695,16.232589,63.533333,APF,372000000,t,2459648.87639073,RV
480,HD 146757,1445040,cxp.093,16.232589,63.533333,APF,524000000,t,2459649.93433573,RV
481,HD 146757,1450327,cxu.297,16.232589,63.533333,APF,140000000,t,2459655.00537276,RV
482,HD 146757,1450373,j454.133,16.232589,63.533333,HIRES,250016,t,2459655.12491036,RV
483,HD 146757,1452574,j455.105,16.232589,63.533333,HIRES,240624,t,2459657.10887322,RV
484,HD 146757,1455703,cxz.495,16.232589,63.533333,APF,469000000,t,2459659.92495378,RV
485,HD 146757,1456750,j456.113,16.232589,63.533333,HIRES,250216,t,2459661.05177291,RV
486,HD 146757,1458973,cyc.292,16.232589,63.533333,APF,294000000,t,2459662.87356679,RV
487,HD 146757,1460039,cyd.494,16.232589,63.533333,APF,360000000,t,2459663.87369479,RV
488,HD 146757,1464243,cyi.428,16.232589,63.533333,APF,152000000,t,2459669.00123482,RV
489,HD 146757,1465306,cyj.695,16.232589,63.533333,APF,74700000,t,2459669.91685882,RV
490,HD 146757,1466361,cyk.100,16.232589,63.533333,APF,318000000,t,2459670.94789782,RV
491,HD 146757,1466389,cyl.295,16.232589,63.533333,APF,276000000,t,2459671.86686483,RV
492,HD 146757,1466425,j457.74,16.232589,63.533333,HIRES,187548,t,2459672.00584581,RV
493,HD 146757,1469654,cyo.030,16.232589,63.533333,APF,542000000,t,2459674.89070884,RV
494,HD 146757,1472902,cyr.691,16.232589,63.533333,APF,269000000,t,2459677.85250085,RV
495,HD 146757,1473976,cys.092,16.232589,63.533333,APF,329000000,t,2459678.85293586,RV
496,HD 146757,1477229,j458.413,16.232589,63.533333,HIRES,250232,t,2459681.91736301,RV
497,HD 146757,1482552,cza.383,16.232589,63.533333,APF,243000000,t,2459686.89769789,RV
498,HD 146757,1483656,czb.592,16.232589,63.533333,APF,263000000,t,2459687.85699589,RV
499,HD 146757,1485816,czd.288,16.232589,63.533333,APF,542000000,t,2459689.9017709,RV
500,HD 146757,1490112,czh.292,16.232589,63.533333,APF,192000000,t,2459693.86114391,RV
501,HD 146757,1491285,czi.491,16.232589,63.533333,APF,270000000,t,2459694.84028892,RV
502,HD 146757,1492348,czj.788,16.232589,63.533333,APF,103000000,t,2459695.88587992,RV
503,HD 146757,1493434,czk.089,16.232589,63.533333,APF,198000000,t,2459696.83500192,RV
504,HD 146757,1495578,czm.495,16.232589,63.533333,APF,293000000,t,2459698.92725893,RV
505,HD 146757,1496678,czn.689,16.232589,63.533333,APF,233000000,t,2459699.82683193,RV
506,HD 146757,1497758,czo.089,16.232589,63.533333,APF,136000000,t,2459700.86034994,RV
507,HD 146757,1497780,j461.70,16.232589,63.533333,HIRES,206244,t,2459700.97919126,RV
508,HD 146757,1498858,czp.289,16.232589,63.533333,APF,226000000,t,2459701.81890294,RV
509,HD 146757,1501009,czr.489,16.232589,63.533333,APF,227000000,t,2459703.82803395,RV
510,HD 146757,1502089,czs.690,16.232589,63.533333,APF,281000000,t,2459704.84357595,RV
511,HD 146757,1502099,czt.084,16.232589,63.533333,APF,322000000,t,2459705.90046095,RV
512,HD 146757,1507765,czz.491,16.232589,63.533333,APF,146000000,t,2459711.82959197,RV
513,HD 146757,1507799,j464.118,16.232589,63.533333,HIRES,233560,t,2459711.95305117,RV
514,HD 146757,1510370,dab.091,16.232589,63.533333,APF,275000000,t,2459713.84457398,RV
515,HD 146757,1511451,dac.291,16.232589,63.533333,APF,330000000,t,2459714.84255698,RV
516,HD 146757,1512540,dad.488,16.232589,63.533333,APF,142000000,t,2459715.81037799,RV
517,HD 146757,1512741,dae.689,16.232589,63.533333,APF,419000000,t,2459716.83896099,RV
518,HD 146757,1540254,daf.089,16.232589,63.533333,APF,162000000,t,2459717.82768399,RV
519,HD 146757,1540255,dag.287,16.232589,63.533333,APF,121000000,t,2459718.803247,RV
520,HD 146757,1540256,dah.490,16.232589,63.533333,APF,341000000,t,2459719.820361,RV
521,HD 146757,1540257,dai.688,16.232589,63.533333,APF,424000000,t,2459720.803447,RV
522,HD 146757,1540258,daj.088,16.232589,63.533333,APF,229000000,t,2459721.81528201,RV
523,HD 146757,1540259,dak.290,16.232589,63.533333,APF,283000000,t,2459722.82991801,RV
524,HD 146757,1540260,dal.488,16.232589,63.533333,APF,234000000,t,2459723.80270301,RV
525,HD 146757,1540261,dam.788,16.232589,63.533333,APF,278000000,t,2459724.81877302,RV
526,HD 146757,1540262,dan.088,16.232589,63.533333,APF,270000000,t,2459725.81190502,RV
527,HD 146757,1540263,dao.286,16.232589,63.533333,APF,319000000,t,2459726.82113502,RV
528,HD 146757,1540264,dar.088,16.232589,63.533333,APF,209000000,t,2459729.80612903,RV
529,HD 146757,1540265,dat.286,16.232589,63.533333,APF,257000000,t,2459731.78788804,RV
530,HD 146757,1540266,dau.588,16.232589,63.533333,APF,138000000,t,2459732.78689704,RV
531,HD 146757,1540267,dav.753,16.232589,63.533333,APF,224000000,t,2459733.97838004,RV
